National code	Exchange id	Exchange code	Exchange name	Symbol	realtime symbol	Korea name	English name	"Security type(1:Index,2:Stock,3:ETP(ETF),4:Warrant)"	currency	float position	data type	base price	Bid order size	Ask order size	market start time(HHMM)	market end time(HHMM)	DR 여부(Y/N)	DR 국가코드	업종분류코드	"지수구성종목 존재 여부(0:구성종목없음,1:구성종목있음)"	Tick size Type	"구분코드(001:ETF,002:ETN,003:ETC,004:Others,005:VIX Underlying ETF,006:VIX Underlying ETN)"	Tick size type 상세
US	21	NYS	뉴욕	HVT	NYSHVT	하버티 퍼니처	HAVERTY FURNITURE COS INC	2	USD	4		27.46	1	1	930	1600	N		380	0	1	   	   
US	21	NYS	뉴욕	HVT/A	NYSHVT/A	하버티 퍼니처 A	HAVERTY FURNITURE COS INC	2	USD	4		26.75	1	1	930	1600	N		380	0	1	   	   
US	21	NYS	뉴욕	HWM	NYSHWM	하우멧 에어로스페이스	HOWMET AEROSPACE INC	2	USD	4		97.43	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	HXL	NYSHXL	헥셀	HEXCEL CORPORATION	2	USD	4		61.23	1	1	930	1600	N		210	0	0	   	   
US	21	NYS	뉴욕	HY	NYSHY	하이스터 예일	HYSTER-YALE INC	2	USD	4		62.43	1	1	930	1600	N		230	0	1	   	   
US	21	NYS	뉴욕	HYAC	NYSHYAC	헤이메이커 애퀴지션 4	HAYMAKER ACQUISITION CORP IV	2	USD	4		10.66	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	HYAC/UN	NYSHYAC/UN	헤이메이커 애퀴지션 4 유닛	HAYMAKER ACQUISITION CORP IV UNIT 1 CL A & 1/2 WT EXP	2	USD	4		10.6	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	HYB	NYSHYB	NEW AMERICA HIGH INCOME FUND	NEW AMERICA HIGH INCOME FUND	3	USD	4		8.25	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	HYI	NYSHYI	WESTERN ASSET HIGH YIELD DEFINED OPPORTUNITY FUND	WESTERN ASSET HIGH YLD DEFINED OPP	3	USD	4		12.34	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	HYLN	NYSHYLN	하일리언 홀딩스	HYLIION HOLDINGS CORP	2	USD	4		2.16	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	HYT	NYSHYT	BLACKROCK CORPORATE HIGH YIELD FUND	BLACKROCK CORPORATE HIGH YIELD INC	3	USD	4		9.92	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	HZO	NYSHZO	마린맥스	MARINEMAX INC	2	USD	4		36.02	1	1	930	1600	N		380	0	1	   	   
US	21	NYS	뉴욕	IAE	NYSIAE	VOYA ING ASIA PACIFIC HIGH DIVIDEND EQUITY INCOME FUND	VOYA ASIA PAC HIGH DIV EQTY INCM FD	3	USD	4		6.46	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IAG	NYSIAG	아이엠골드	IAMGOLD CORP	2	USD	4		5.31	1	1	930	1600	N		130	0	0	   	   
US	21	NYS	뉴욕	IBM	NYSIBM	IBM	INTERNATIONAL BUS MACH CORP	2	USD	4		213.89	1	1	930	1600	N		720	0	0	   	   
US	21	NYS	뉴욕	IBN	NYSIBN	ICICI 뱅크(ADR)	ICICI BANK LIMITED SPON ADR EACH REPR 2 ORD SHS	2	USD	4		30.78	1	1	930	1600	Y	IN	610	0	0	   	   
US	21	NYS	뉴욕	IBP	NYSIBP	인스톨드 빌딩 프라덕츠	INSTALLED BUILDING PRODUCTS INC	2	USD	4		246.07	1	1	930	1600	N		630	0	1	   	   
US	21	NYS	뉴욕	IBTA	NYSIBTA	아이보타	IBOTTA INC	2	USD	4		61.14	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	ICD	NYSICD	인디펜던스 컨트랙트 드릴링	INDEPENDENCE CONTRACT DRILLING INC	2	USD	4		0.5858	1	1	930	1600	N		10	0	1	   	   
US	21	NYS	뉴욕	ICE	NYSICE	인터컨티넨털 익스체인지	INTERCONTINENTAL EXCHANGE INC	2	USD	4		158.87	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	ICL	NYSICL	ICL 그룹	ICL GROUP LTD	2	USD	4		3.92	1	1	930	1600	N		110	0	0	   	   
US	21	NYS	뉴욕	ICR/A	NYSICR/A	인포인트 커머셜 리얼 에스테이트 인컴 우선주 A(6.750% 누적 상환)	INPOINT COML REAL ESTATE INCOME INC CUM RED PFD STOCK SER A	2	USD	4		19.73	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IDA	NYSIDA	아이다코프	IDACORP INC	2	USD	4		102.44	1	1	930	1600	N		910	0	0	   	   
US	21	NYS	뉴욕	IDE	NYSIDE	VOYA INFRASTRUCTURE INDUSTRIALS AND MATERIALS FUND	VOYA INFRASTRUCTURE INDTS & MTLS FD	3	USD	4		10.93	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IDT	NYSIDT	IDT	IDT CORP	2	USD	4		39.18	1	1	930	1600	N		810	0	1	   	   
US	21	NYS	뉴욕	IEX	NYSIEX	아이덱스	IDEX CORP	2	USD	4		210.5	1	1	930	1600	N		230	0	0	   	   
US	21	NYS	뉴욕	IFF	NYSIFF	인터내셔널 플레이버스 앤드 프레그런스	INTERNATIONAL FLAVORS & FRAGRANCES	2	USD	4		102.84	1	1	930	1600	N		110	0	0	   	   
US	21	NYS	뉴욕	IFIN	NYSIFIN	인핀트 애퀴지션	INFINT ACQUISITION CORPORATION	2	USD	4		6.28	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IFIN/UN	NYSIFIN/UN	인핀트 애퀴지션 유닛	INFINT ACQUISITION CORPORATION UNIT 1 COM CL A & 1/2 WT	2	USD	4		9	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IFN	NYSIFN	INDIA FUND	INDIA FUND INC	3	USD	4		18.379	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IFS	NYSIFS	인터코프 파이낸셜 서비시스	INTERCORP FINANCIAL SERVICES INC	2	USD	4		24.92	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IGA	NYSIGA	VOYA GLOBAL ADVANTAGE AND PREMIUM OPPORTUNITY FUND	VOYA GLBL ADVANTAGE & PREM OPPTY FD	3	USD	4		9.44	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IGD	NYSIGD	VOYA GLOBAL EQUITY DIVIDEND AND PREMIUM OPPORTUNITY FUND	VOYA GLBL EQTY DIV & PREM OPPRTY FD	3	USD	4		5.64	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IGI	NYSIGI	WESTERN ASSET INVESTMENT GRADE DEFINED OPPORTUNITY TRUST	WESTERN ASSET INVT GRD DEF OPP TR	3	USD	4		18.12	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IGR	NYSIGR	CBRE GLOBAL REAL ESTATE INCOME FUND	CBRE GLOBAL REAL ESTATE INCOME FUND	3	USD	4		6.41	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IGT	NYSIGT	인터내셔널 게임 테크놀로지	INTERNATIONAL GAME TECHNOLOGY PLC	2	USD	4		21.93	1	1	930	1600	N		350	0	0	   	   
US	21	NYS	뉴욕	IH	NYSIH	아이휴먼(ADR)	IHUMAN INC SPON ADS EACH REP 5 CL A ORD SHS	2	USD	4		1.5943	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IHD	NYSIHD	VOYA EMERGING MARKETS HIGH INCOME DIVIDEND EQUITY FUND	VOYA EMERGING MKTS HIGH DIV EQTY FD	3	USD	4		5.35	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IHG	NYSIHG	인터컨티넨털 호텔스 그룹(ADR)	INTERCONTINENTAL HOTELS GROUP SPON ADS EACH REPR 1 ORD SHS	2	USD	4		108.63	1	1	930	1600	N		350	0	0	   	   
US	21	NYS	뉴욕	IHS	NYSIHS	IHS 홀딩스	IHS HOLDING LIMITED	2	USD	4		3.04	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IHTA	NYSIHTA	INVESCO HIGH INCOME 2024 TARGET TERM FUND	INVESCO HIGH INCM 2024 TARGT TER FD	3	USD	4		7.57	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IIF	NYSIIF	MORGAN STANLEY INDIA INVESTMENT FUND	MORGAN STANLEY INDIA INVESTMENT FD	3	USD	4		29.42	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IIIN	NYSIIIN	인스틸 인더스트리스	INSTEEL INDUSTRIES INC	2	USD	4		33.06	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IIM	NYSIIM	INVESCO VALUE MUNICIPAL INCOME TRUST	INVESCO VALUE MUNICIPAL INCOME TR	3	USD	4		12.85	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IIPR	NYSIIPR	이노베이티브 인더스트리얼 프라퍼티스	INNOVATIVE INDUSTRIAL PROPERTES INC	2	USD	4		135.68	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	IIPR/A	NYSIIPR/A	이노베이티브 인더스트리얼 프라퍼티스 우선주 A(9.000% 누적 상환)	INNOVATIVE INDUSTRIAL PROPERTES INC 9% CUM RED PFD STOCK SER	2	USD	4		26.38	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IMAX	NYSIMAX	아이맥스	IMAX CORP	2	USD	4		20.29	1	1	930	1600	N		370	0	1	   	   
US	21	NYS	뉴욕	INFA	NYSINFA	인포머티카	INFORMATICA INC	2	USD	4		25.51	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	INFY	NYSINFY	인포시스(ADR)	INFOSYS LTD SPON ADR EACH REP 1 ORD SHS	2	USD	4		22.69	1	1	930	1600	N		720	0	0	   	   
US	21	NYS	뉴욕	ING	NYSING	ING 그룹(ADR)	ING GROEP N.V. SPONS ADR-EACH REPR 1 ORD EUR0.24(MGT)	2	USD	4		18.63	1	1	930	1600	Y	NL	610	0	0	   	   
US	21	NYS	뉴욕	INGR	NYSINGR	인그리디언	INGREDION INC	2	USD	4		136.16	1	1	930	1600	N		410	0	0	   	   
US	21	NYS	뉴욕	INN	NYSINN	서밋 호텔 프라퍼티스	SUMMIT HOTEL PROPERTIES INC	2	USD	4		6.97	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	INN/E	NYSINN/E	서밋 호텔 프라퍼티스 우선주 E(6.250% 누적 상환)	SUMMIT HOTEL PROPERTIES INC 6.25% CUM RED PFD SHS SERIES E U	2	USD	4		21.18	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	INN/F	NYSINN/F	서밋 호텔 프라퍼티스 우선주 F(누적 상환)	SUMMIT HOTEL PROPERTIES INC CUM RED PFD SER F	2	USD	4		21.33	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	INSI	NYSINSI	INSIGHT SELECT INCOME FUND	INSIGHT SELECT INCOME FUND	3	USD	4		17.2	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	INSP	NYSINSP	인스파이어 메디컬 시스템스	INSPIRE MEDICAL SYSTEMS INC	2	USD	4		212.1	1	1	930	1600	N		510	0	0	   	   
US	21	NYS	뉴욕	INST	NYSINST	인스트럭처 홀딩스	INSTRUCTURE HLDGS INC	2	USD	4		23.52	1	1	930	1600	N		0	0	1	   	   
US	21	NYS	뉴욕	INSW	NYSINSW	인터내셔널 시웨이스	INTERNATIONAL SEAWAYS INC	2	USD	4		51.8	1	1	930	1600	N		10	0	0	   	   
US	21	NYS	뉴욕	INVH	NYSINVH	인비테이션 홈스	INVITATION HOMES INC	2	USD	4		36.04	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	INVX	NYSINVX	이노벡스 인터내셔널	INNOVEX INTERNATIONAL  INC	2	USD	4		15.88	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IONQ	NYSIONQ	아이온큐	IONQ INC	2	USD	4		7.72	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IOT	NYSIOT	섬사러	SAMSARA INC	2	USD	4		47.6	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IP	NYSIP	인터내셔널 페이퍼	INTERNATIONAL PAPER CO	2	USD	4		49.98	1	1	930	1600	N		140	0	0	   	   
US	21	NYS	뉴욕	IPB	NYSIPB	인덱스플러스 트러스트 우선주(6.0518%)	MERRILL LYNCH DEPOSITOR INC 6.0518% PRF 15/5/33 USD25	2	USD	4		26.75	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IPG	NYSIPG	인터퍼블릭 그룹 오브 컴퍼니스	INTERPUBLIC GROUP COS INC	2	USD	4		31.49	1	1	930	1600	N		370	0	0	   	   
US	21	NYS	뉴욕	IPI	NYSIPI	인트레피드 포타시	INTREPID POTASH INC	2	USD	4		24.5	1	1	930	1600	N		110	0	0	   	   
US	21	NYS	뉴욕	IQI	NYSIQI	INVESCO QUALITY MUNICIPAL INCOME TRUST	INVESCO QUALITY MUNICIPAL INCOME T	3	USD	4		10.35	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IQV	NYSIQV	아이큐비아 홀딩스	IQVIA HOLDINGS INC	2	USD	4		244.62	1	1	930	1600	N		530	0	0	   	   
US	21	NYS	뉴욕	IR	NYSIR	잉가솔랜드	INGERSOLL RAND INC	2	USD	4		97.65	1	1	930	1600	N		230	0	0	   	   
US	21	NYS	뉴욕	IRM	NYSIRM	아이언 마운틴	IRON MOUNTAIN INC	2	USD	4		114.13	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	IRS	NYSIRS	IRSA 인베르시오네스 이 레프레젠타시오네스(ADR)	IRSA INVERSIONES Y REPRESENTACIONES SPON GDS EACH REPR 10 OR	2	USD	4		12.03	1	1	930	1600	Y	AR	630	0	0	   	   
US	21	NYS	뉴욕	IRT	NYSIRT	인디펜던스 리얼티 트러스트	INDEPENDENCE REALTY TRUST INC	2	USD	4		21.12	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	ISD	NYSISD	PGIM HIGH YIELD BOND FUNDS	PGIM HIGH YIELD BOND FUND INC	3	USD	4		13.94	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	IT	NYSIT	가트너	GARTNER INC	2	USD	4		513.42	1	1	930	1600	N		720	0	0	   	   
US	21	NYS	뉴욕	ITGR	NYSITGR	인티거 홀딩스	INTEGER HOLDINGS CORPORATION	2	USD	4		131.48	1	1	930	1600	N		510	0	1	   	   
US	21	NYS	뉴욕	ITT	NYSITT	ITT	ITT INC	2	USD	4		146.75	1	1	930	1600	N		230	0	0	   	   
US	21	NYS	뉴욕	ITUB	NYSITUB	이타우 우니방쿠 홀딩스(ADR)	ITAU UNIBANCO HOLDINGS S.A. ADR EACH REPR 1 PRF NPV	2	USD	4		6.72	1	1	930	1600	N		610	0	0	   	   
US	21	NYS	뉴욕	ITW	NYSITW	일리노이 툴 웍스	ILLINOIS TOOL WORKS INC	2	USD	4		257.96	1	1	930	1600	N		230	0	0	   	   
US	21	NYS	뉴욕	IVR	NYSIVR	인베스코 모기지 캐피털	INVESCO MORTGAGE CAPITAL INC	2	USD	4		9.26	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	IVR/B	NYSIVR/B	인베스코 모기지 캐피털 우선주 B(7.750% 누적 상환)	INVESCO MORTGAGE CAPITAL INC 7.75% FIXED TO FLTG CUM RED PFD	2	USD	4		24.86	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IVR/C	NYSIVR/C	인베스코 모기지 캐피털 우선주 C(7.500% 누적 상환)	INVESCO MORTGAGE CAPITAL INC 7.5% FIXED FLTNG CUM RED PFD SE	2	USD	4		24.96	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IVT	NYSIVT	인벤트러스트 프라퍼티스	INVENTRUST PPTYS CORP	2	USD	4		29.87	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	IVZ	NYSIVZ	인베스코	INVESCO LTD	2	USD	4		17.35	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	IX	NYSIX	오릭스(ADR)	ORIX CORPORATION SPON ADR EACH REP 5 ORD NPV(CIT)	2	USD	4		120.74	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	J	NYSJ	제이콥스 솔루션스	JACOBS SOLUTIONS INC	2	USD	4		149.46	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JBGS	NYSJBGS	JBG 스미스 프라퍼티스	JBG SMITH PROPERTIES	2	USD	4		18.27	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	JBI	NYSJBI	야누스 인터내셔널 그룹	JANUS INTERNATIONAL GROUP INC	2	USD	4		10.12	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JBK	NYSJBK	코퍼레이트 백크드 트러스트 우선주(3.500%)	CORPORATE BACKED TRUST CERTIFICATES 3.5% PRF 15/02/34 USD25	2	USD	4		26.49	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JBL	NYSJBL	자빌	JABIL INC	2	USD	4		110.86	1	1	930	1600	N		730	0	0	   	   
US	21	NYS	뉴욕	JBND	NYSJBND	JP MORGAN ETF TRUST ACTIVE BOND ETF	JP MORGAN ETF TRUST ACTIVE BOND ETF	3	USD	4		54.8	1	1	930	1600	N		0	0	0	001	   
US	21	NYS	뉴욕	JBT	NYSJBT	존 빈 테크놀로지스	JOHN BEAN TECHNOLOGIES CORPORATION	2	USD	4		92.65	1	1	930	1600	N		230	0	1	   	   
US	21	NYS	뉴욕	JCE	NYSJCE	NUVEEN CORE EQUITY ALPHA FUND	NUVEEN CORE EQUITY ALPHA FUND	3	USD	4		15.14	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JCI	NYSJCI	존슨 콘트롤즈 인터내셔널	JOHNSON CONTROLS INTERNATIONAL PLC	2	USD	4		74.23	1	1	930	1600	N		220	0	0	   	   
US	21	NYS	뉴욕	JEF	NYSJEF	제프리스 파이낸셜 그룹	JEFFERIES FINANCIAL GROUP INC	2	USD	4		62.29	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	JELD	NYSJELD	젤드 웬 홀딩	JELD WEN HOLDING INC	2	USD	4		15.96	1	1	930	1600	N		220	0	0	   	   
US	21	NYS	뉴욕	JEQ	NYSJEQ	ABERDEEN JAPAN EQUITY FUND	ABRDN JAPAN EQUITY FUND INC	3	USD	4		6.17	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JFR	NYSJFR	NUVEEN FLOATING RATE INCOME FUND	NUVEEN FLOATING RATE INCOME FUND	3	USD	4		8.78	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JGH	NYSJGH	NUVEEN GLOBAL HIGH INCOME FUND	NUVEEN GLOBAL HIGH INCOME FUND	3	USD	4		12.99	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JHG	NYSJHG	제이너스 헨더슨 그룹	JANUS HENDERSON GROUP PLC	2	USD	4		38.11	1	1	930	1600	N		640	0	0	   	   
US	21	NYS	뉴욕	JHI	NYSJHI	JOHN HANCOCK INVESTORS TRUST	HANCOCK JOHN INVESTORS TRUST	3	USD	4		13.76	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JHS	NYSJHS	JOHN HANCOCK INCOME SECURITIES TRUST	HANCOCK(JOHN)INCOME SECURITIES TR	3	USD	4		11.59	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JHX	NYSJHX	제임스 하디 인더스트리스(ADR)	JAMES HARDIE INDUSTRIES PLC SPON ADR EACH REP 1 CDI	2	USD	4		38.71	1	1	930	1600	Y	IE	120	0	0	   	   
US	21	NYS	뉴욕	JILL	NYSJILL	제이 질	J JILL INC	2	USD	4		25.56	1	1	930	1600	N		380	0	0	   	   
US	21	NYS	뉴욕	JKS	NYSJKS	징코솔라 홀딩스(ADR)	JINKOSOLAR HOLDING CO LTD SPON ADS EACH REPR 4 ORD SHS	2	USD	4		19.94	1	1	930	1600	N		710	0	0	   	   
US	21	NYS	뉴욕	JLL	NYSJLL	존스 랭 라살	JONES LANG LASALLE INC	2	USD	4		263.26	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	JLS	NYSJLS	NUVEEN MORTGAGE AND INCOME FUND	NUVEEN MORTGAGE AND INCOME FUND	3	USD	4		18.12	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JMIA	NYSJMIA	주미아 테크놀로지(ADR)	JUMIA TECHNOLOGIES AG SPON ADS EACH REP 2 ORD SHS	2	USD	4		4.72	1	1	930	1600	N		380	0	0	   	   
US	21	NYS	뉴욕	JMM	NYSJMM	NUVEEN MULTI-MARKET INCOME FUND	NUVEEN MULTI-MKT INCOME FD	3	USD	4		6.33	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JNJ	NYSJNJ	존슨 앤드 존슨	JOHNSON & JOHNSON	2	USD	4		164.82	1	1	930	1600	N		520	0	0	   	   
US	21	NYS	뉴욕	JNPR	NYSJNPR	주니퍼 네트웍스	JUNIPER NETWORKS	2	USD	4		38.96	1	1	930	1600	N		740	0	0	   	   
US	21	NYS	뉴욕	JOBY	NYSJOBY	조비 에비에이션	JOBY AVIATION INC	2	USD	4		5.18	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JOE	NYSJOE	세인트 조	ST JOE CO	2	USD	4		61.15	1	1	930	1600	N		630	0	1	   	   
US	21	NYS	뉴욕	JOF	NYSJOF	JAPAN SMALLER CAPITALIZATION FUND	JAPAN SMALLER CAPITALIZATION FUND	3	USD	4		8.08	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JPC	NYSJPC	NUVEEN PREFERRED & INCOME OPPORTUNITIES FUND	NUVEEN PREFERRED & INCM OPPRT FD	3	USD	4		8.11	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JPI	NYSJPI	NUVEEN PREFERRED SECURITIES AND INCOME OPPORTUNITIES FUND	NUVEEN PREFERRED SECURITIES & INCOME OPPORTUNITIES FUND	3	USD	4		20.04	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JPM	NYSJPM	제이피모간 체이스	JPMORGAN CHASE & CO.	2	USD	4		210.48	1	1	930	1600	N		610	0	0	   	   
US	21	NYS	뉴욕	JPM/C	NYSJPM/C	제이피모간 체이스 우선주 C(6.000%)	JPMORGAN CHASE & CO. 6%NON CUM DEP SHS REP 1/400TH PFD S	2	USD	4		25.62	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JPM/D	NYSJPM/D	제이피모간 체이스 우선주 D(5.750%)	JPMORGAN CHASE & CO. DEP REP 1/400TH (5.75% NON CUM PFD	2	USD	4		25.54	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JPM/J	NYSJPM/J	제이피모간 체이스 우선주 J(4.750%)	JPMORGAN CHASE & CO. 4.75 DEP SHS REP 1/400 NCUM PFD SR	2	USD	4		23.93	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JPM/K	NYSJPM/K	제이피모간 체이스 우선주 K(4.550%)	JPMORGAN CHASE & CO. 4.55% DEP SHS REPSTG 1/400TH PFD SE	2	USD	4		22.9	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JPM/L	NYSJPM/L	제이피모간 체이스 우선주 L(4.625%)	JPMORGAN CHASE & CO. 4.625% DEP SH RE 1/400TH INT NO CU	2	USD	4		23.19	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JPM/M	NYSJPM/M	제이피모간 체이스 우선주 MM(4.200%)	JPMORGAN CHASE & CO. 4.20% DEP SHS REPSTG 1/400TH PFD SE	2	USD	4		21.45	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JQC	NYSJQC	NUVEEN CREDIT STRATEGIES INCOME FUND	NUVEEN CREDIT STRATEGIES INC FD	3	USD	4		5.67	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JRI	NYSJRI	NUVEEN REAL ASSET INCOME AND GROWTH FUND	NUVEEN REAL ASSET INM AND GROWTH FD	3	USD	4		13.4	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JRS	NYSJRS	NUVEEN REAL ESTATE INCOME FUND	NUVEEN REAL ESTATE INCOME FUND	3	USD	4		9.13	1	1	930	1600	N		0	0	0	004	   
US	21	NYS	뉴욕	JWN	NYSJWN	노드스트롬	NORDSTROM INC	2	USD	4		22.91	1	1	930	1600	N		380	0	0	   	   
US	21	NYS	뉴욕	JXN	NYSJXN	잭슨 파이낸셜	JACKSON FINANCIAL INC	2	USD	4		91.97	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	JXN/A	NYSJXN/A	잭슨 파이낸셜 우선주 A	JACKSON FINANCIAL INC DEP SHS EACH RP 1/1000 INT NON CUM PFD	2	USD	4		26.65	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	K	NYSK	켈라노바	KELLANOVA	2	USD	4		80.65	1	1	930	1600	N		410	0	0	   	   
US	21	NYS	뉴욕	KAI	NYSKAI	카단트	KADANT INC	2	USD	4		341.67	1	1	930	1600	N		230	0	1	   	   
US	21	NYS	뉴욕	KAR	NYSKAR	오픈레인	OPENLANE INC	2	USD	4		16.92	1	1	930	1600	N		260	0	0	   	   
US	21	NYS	뉴욕	KB	NYSKB	KB 파이낸셜 그룹(ADR)	KB FINANCIAL GROUP INC ADR EACH REPR 1 ORD SHS	2	USD	4		62.84	1	1	930	1600	Y	KR	610	0	0	   	   
US	21	NYS	뉴욕	KBDC	NYSKBDC	카녜이 앤더슨 BDC	KAYNE ANDERSON BDC INC	2	USD	4		16.25	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	KBH	NYSKBH	KB 홈	KB HOME	2	USD	4		89.63	1	1	930	1600	N		630	0	0	   	   
US	21	NYS	뉴욕	KBR	NYSKBR	KBR	KBR INC	2	USD	4		63.56	1	1	930	1600	N		720	0	0	   	   
US	21	NYS	뉴욕	KCGI	NYSKCGI	켄싱턴 캐피털 애퀴지션 5	KENSINGTON CAPITAL ACQUISITION CP V	2	USD	4		11.17	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	KCGI/UN	NYSKCGI/UN	켄싱턴 캐피털 애퀴지션 5 유닛	KENSINGTON CAPITAL ACQUISITION CP V UNIT 1 ORD SHS CL A &38	2	USD	4		11.1	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	KD	NYSKD	킨드릴 홀딩스	KYNDRYL HLDGS INC	2	USD	4		23.75	1	1	930	1600	N		0	0	0	   	   
US	21	NYS	뉴욕	KEN	NYSKEN	케넌 홀딩스	KENON HLDGS LTD	2	USD	4		25.28	1	1	930	1600	N		930	0	1	   	   
US	21	NYS	뉴욕	KEP	NYSKEP	한국전력(ADR)	KOREA ELECTRIC POWER CORP SPON ADR EACH REPR 0.5 KRW5000	2	USD	4		8.35	1	1	930	1600	Y	KR	910	0	0	   	   
US	21	NYS	뉴욕	KEX	NYSKEX	커비	KIRBY CORP	2	USD	4		127.02	1	1	930	1600	N		280	0	1	   	   
