S	Exchange id	Exchange code	Exchange name	Symbol	realtime symbol	Korea name	English name	"Security type(1:Index,2:Stock,3:ETP(ETF),4:Warrant)"	currency	float position	data type	base price	Bid order size	Ask order size	market start time(HHMM)	market end time(HHMM)	DR 여부(Y/N)	DR 국가코드	업종분류코드	"지수구성종목 존재 여부(0:구성종목없음,1:구성종목있음)"	Tick size Type	"구분코드(001:ETF,002:ETN,003:ETC,004:Others,005:VIX Underlying ETF,006:VIX Underlying ETN)"	Tick size type 상세
US	22	NAS	나스닥	CRTO	NASCRTO	크리테오(ADR)	CRITEO S.A ADS EACH REPR 1 ORD SPONS EUR0.025	2	USD	4		42.7	1	1	930	1600	N		370	0	0	   	   
US	22	NAS	나스닥	CRUS	NASCRUS	시러스 로직	CIRRUS LOGIC INC	2	USD	4		125.12	1	1	930	1600	N		710	0	0	   	   
US	22	NAS	나스닥	CRVL	NASCRVL	코르벨	CORVEL CORP	2	USD	4		316.49	1	1	930	1600	N		510	0	1	   	   
US	22	NAS	나스닥	CRVO	NASCRVO	체르보메드	CERVOMED INC	2	USD	4		17.47	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CRVS	NASCRVS	코르버스 파머슈티컬스	CORVUS PHARMACEUTICALS INC	2	USD	4		5.61	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CRWD	NASCRWD	크라우드스트라이크 홀딩스	CROWDSTRIKE HOLDINGS INC	2	USD	4		277.38	1	1	930	1600	N		720	0	0	   	   
US	22	NAS	나스닥	CRWS	NASCRWS	크라운 크래프츠	CROWN CRAFTS INC	2	USD	4		4.78	1	1	930	1600	N		330	0	1	   	   
US	22	NAS	나스닥	CSA	NASCSA	VICTORYETF US SMALL CAP VOLATILITY WEIGHTED ETF	VICTORY PORTFOLIOS II SHARES US SMALL CAP VOLATILITY WTD ETF	3	USD	4		73.9164	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CSB	NASCSB	VICTORYETF US SMALL CAP HIGH DIV VOLATILITY WEIGHTED ETF	VICTORY PORTFOLIOS II SHARES US SMAL CAP HIGH DIV VOLT WTD E	3	USD	4		59.19	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CSBR	NASCSBR	챔피언스 온콜로지	CHAMPIONS ONCOLOGY INC	2	USD	4		4.89	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CSCI	NASCSCI	코사이언스 바이오파머	COSCIENS BIOPHARMA INC	2	USD	4		4.145	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CSCO	NASCSCO	시스코 시스템즈	CISCO SYSTEMS INC	2	USD	4		51.44	1	1	930	1600	N		740	0	0	   	   
US	22	NAS	나스닥	CSF	NASCSF	VICTORYETF US DISCOVERY ENHANCED VOLATILITY WEIGHTED ETF	VICTORY PORTFOLIOS II SHARES US DISCOVERY ENHCD VOLT WTD ETF	3	USD	4		54.99	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CSGP	NASCSGP	코스타 그룹	COSTAR GROUP INC	2	USD	4		79.29	1	1	930	1600	N		260	0	0	   	   
US	22	NAS	나스닥	CSGS	NASCSGS	CSG 시스템스 인터내셔널	CSG SYSTEMS INTL INC	2	USD	4		48.42	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	CSIQ	NASCSIQ	캐나디안 솔라	CANADIAN SOLAR INC	2	USD	4		14.34	1	1	930	1600	N		710	0	0	   	   
US	22	NAS	나스닥	CSLM	NASCSLM	CSLM 애퀴지션	CSLM ACQUISITION CORP	2	USD	4		11.34	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CSLMU	NASCSLMU	콘실리움 애퀴지션 유닛	CSLM ACQUISITION CORP UNIT 1 CL A & 1RT & 1/2 WT EXP	2	USD	4		11.49	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CSLR	NASCSLR	컴플리트 솔라리어	COMPLETE SOLARIA INC	2	USD	4		3.08	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CSPI	NASCSPI	CSP	CSP INC	2	USD	4		12.48	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	CSQ	NASCSQ	CALAMOS STRATEGIC TOTAL RETURN FUND	CALAMOS STRATEGIC TOTAL RETURN FD	3	USD	4		17.19	1	1	930	1600	N		0	0	0	004	   
US	22	NAS	나스닥	CSTE	NASCSTE	시저스톤	CAESARSTONE LTD	2	USD	4		4.82	1	1	930	1600	N		220	0	1	   	   
US	22	NAS	나스닥	CSTL	NASCSTL	캐슬 바이오사이언시스	CASTLE BIOSCIENCES INC	2	USD	4		30.53	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CSWC	NASCSWC	캐피털 사우스웨스트	CAPITAL SOUTHWEST CORPORATION	2	USD	4		25.42	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	CSWCZ	NASCSWCZ	캐피털 사우스웨스트 일반채권 (2028-08-01 7.750%)	CAPITAL SOUTHWEST CORPORATION 7.75% NOTES 01/08/28 USD25	2	USD	4		25.85	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CSWI	NASCSWI	CSW 인더스트리얼스	CSW INDUSTRIALS INC	2	USD	4		359.45	1	1	930	1600	N		220	0	1	   	   
US	22	NAS	나스닥	CSX	NASCSX	CSX	CSX CORP	2	USD	4		34.8	1	1	930	1600	N		290	0	0	   	   
US	22	NAS	나스닥	CTAS	NASCTAS	신타스	CINTAS CORP	2	USD	4		203.74	1	1	930	1600	N		260	0	0	   	   
US	22	NAS	나스닥	CTBI	NASCTBI	커뮤니티 트러스트 뱅코프	COMMUNITY TRUST BANCORP INC	2	USD	4		51.09	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	CTCX	NASCTCX	카멜	CARMELL CORP	2	USD	4		0.39	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTEC	NASCTEC	Global X CleanTech ETF	GLOBAL X FDS CLEANTECH ETF	3	USD	4		8.02	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CTHR	NASCTHR	찰스 앤드 콜바드	CHARLES & COLVARD	2	USD	4		2.06	1	1	930	1600	N		330	0	0	   	   
US	22	NAS	나스닥	CTKB	NASCTKB	사이텍 바이오사이언시스	CYTEK BIOSCIENCES INC	2	USD	4		5.29	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTLP	NASCTLP	칸타루프	CANTALOUPE INC	2	USD	4		6.44	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTMX	NASCTMX	사이톰엑스 테라퓨틱스	CYTOMX THERAPEUTICS INC	2	USD	4		1.17	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	CTNM	NASCTNM	컨티늄 테라퓨틱스	CONTINEUM THERAPEUTICS INC	2	USD	4		20.08	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTNT	NASCTNT	치타 넷 서플라이 서비스	CHEETAH NET SUPPLY CHAIN SERVICE IN	2	USD	4		0.225	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTOR	NASCTOR	시티우스 온콜로지	CITIUS ONCOLOGY INC	2	USD	4		1.67	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CTRM	NASCTRM	캐스터 마리타임	CASTOR MARITIME INC	2	USD	4		4.32	1	1	930	1600	N		280	0	0	   	   
US	22	NAS	나스닥	CTRN	NASCTRN	시티 트렌즈	CITI TRENDS INC	2	USD	4		18.35	1	1	930	1600	N		380	0	1	   	   
US	22	NAS	나스닥	CTSH	NASCTSH	코그니전트 테크놀로지 솔루션스	COGNIZANT TECHNOLOGY SOLUTIONS CORP	2	USD	4		75.2	1	1	930	1600	N		720	0	0	   	   
US	22	NAS	나스닥	CTSO	NASCTSO	사이토소벤츠	CYTOSORBENTS CORP	2	USD	4		1.42	1	1	930	1600	N		510	0	1	   	   
US	22	NAS	나스닥	CTXR	NASCTXR	시티우스 파머슈티컬스	CITIUS PHARMACEUTICALS INC	2	USD	4		0.5481	1	1	930	1600	N		520	0	0	   	   
US	22	NAS	나스닥	CUB	NASCUB	라이언허트 홀딩스	LIONHEART HLDGS	2	USD	4		10.005	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CUBA	NASCUBA	HERZFELD CARIBBEAN BASIN FUND	HERZFELD CARIBBEAN BASIN FUND	3	USD	4		2.29	1	1	930	1600	N		0	0	0	004	   
US	22	NAS	나스닥	CUBWU	NASCUBWU	라이언허트 홀딩스 유닛	LIONHEART HLDGS UNITS (1 ORD & 1/2 WT)	2	USD	4		10.0401	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CUE	NASCUE	큐 바이오파머	CUE BIOPHARMA INC	2	USD	4		0.565	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CURI	NASCURI	큐리오서티스트림	CURIOSITYSTREAM INC	2	USD	4		1.8	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CURIW	NASCURIW	큐리오서티스트림 콜 워런트(2025-10-14)	CURIOSITYSTREAM INC C/WTS 14/10/2025(TO PUR COM)	2	USD	4		0.0227	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CURR	NASCURR	커런시	CURRENC GROUP INC	2	USD	4		3.01	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CUTR	NASCUTR	큐테라	CUTERA INC	2	USD	4		0.7701	1	1	930	1600	N		510	0	1	   	   
US	22	NAS	나스닥	CVAC	NASCVAC	큐어백	CUREVAC NV	2	USD	4		3.29	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CVBF	NASCVBF	CVB 파이낸셜	CVB FINANCIAL	2	USD	4		18.57	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	CVCO	NASCVCO	카브코 인더스트리스	CAVCO INDUSTRIES	2	USD	4		444.2	1	1	930	1600	N		630	0	1	   	   
US	22	NAS	나스닥	CVGI	NASCVGI	커머셜 비히클 그룹	COMMERCIAL VEHICLE GROUP INC	2	USD	4		3.47	1	1	930	1600	N		230	0	1	   	   
US	22	NAS	나스닥	CVGW	NASCVGW	캘러보 그로우어스	CALAVO GROWERS INC	2	USD	4		28.98	1	1	930	1600	N		410	0	1	   	   
US	22	NAS	나스닥	CVII	NASCVII	처칠 캐피털 7	CHURCHILL CAPITAL CORP VII	2	USD	4		9.99	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CVIIU	NASCVIIU	처칠 캐피털 7 유닛	CHURCHILL CAPITAL CORP VII UNIT 1 COM & 1/5 WT EXP	2	USD	4		9.6	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CVKD	NASCVKD	커드리널 테라퓨틱스	CADRENAL THERAPEUTICS INC	2	USD	4		11.21	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CVLT	NASCVLT	컴볼트 시스템스	COMMVAULT SYSTEMS INC	2	USD	4		153.23	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	CVRX	NASCVRX	CVRX	CVRX INC	2	USD	4		9.25	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CVV	NASCVV	CVD 이큅먼트	CVD EQUIPMENT CORP	2	USD	4		3.35	1	1	930	1600	N		710	0	1	   	   
US	22	NAS	나스닥	CWBC	NASCWBC	커뮤니티 웨스트 뱅크셰어스	COMMUNITY WEST BANCSHARES	2	USD	4		20.82	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	CWCO	NASCWCO	컨솔리데이티드 워터	CONSOLIDATED WATER CO	2	USD	4		26.31	1	1	930	1600	N		930	0	1	   	   
US	22	NAS	나스닥	CWD	NASCWD	캘리버코스	CALIBERCOS INC	2	USD	4		0.643	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CWST	NASCWST	카셀라 웨이스트 시스템스	CASELLA WASTE SYSTEMS	2	USD	4		101.23	1	1	930	1600	N		260	0	1	   	   
US	22	NAS	나스닥	CXAI	NASCXAI	CX앱	CXAPP INC	2	USD	4		1.75	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CXAIW	NASCXAIW	CX앱 콜 워런트(2028-03-14)	CXAPP INC C/WTS (TO PUR COM)	2	USD	4		0.2398	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CXDO	NASCXDO	크레센도	CREXENDO INC	2	USD	4		4.78	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CXSE	NASCXSE	WISDOMTREE TRUST CHINA DIVID EX FINANCIALS F USD	WISDOMTREE TRUST CHINA DIVID EX FINANCIALS F USD	3	USD	4		26.88	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CYBR	NASCYBR	사이버아크 소프트웨어	CYBERARK SOFTWARE LTD	2	USD	4		271.23	1	1	930	1600	N		720	0	1	   	   
US	22	NAS	나스닥	CYCC	NASCYCC	사이클라셀 파머슈티컬스	CYCLACEL PHARMACEUTICALS INC	2	USD	4		1.02	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CYCCP	NASCYCCP	사이클라셀 파머슈티컬스 우선주(6.000%)	CYCLACEL PHARMACEUTICALS INC 6% CNV PFD USD	2	USD	4		7	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CYCN	NASCYCN	사이클러리언 테라퓨틱스	CYCLERION THERAPEUTICS INC	2	USD	4		2.83	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	CYN	NASCYN	신젠	CYNGN INC	2	USD	4		3.75	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CYRX	NASCYRX	크라이오포트	CRYOPORT INC	2	USD	4		8.73	1	1	930	1600	N		510	0	0	   	   
US	22	NAS	나스닥	CYTH	NASCYTH	사이클로 테라퓨틱스	CYCLO THERAPEUTICS INC	2	USD	4		0.6847	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CYTK	NASCYTK	사이토키네틱스	CYTOKINETICS INC	2	USD	4		55.6	1	1	930	1600	N		530	0	1	   	   
US	22	NAS	나스닥	CYTO	NASCYTO	알타미라 테라퓨틱스	ALTAMIRA THERAPEUTICS LTD	2	USD	4		0.75	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CZAR	NASCZAR	THEMES ETF TRUST NATURAL MONOPOLY ETF	THEMES ETF TRUST NATURAL MONOPOLY ETF	3	USD	4		29.48	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	CZFS	NASCZFS	시티즌스 파이낸셜 서비시스	CITIZENS FINANCIAL SERVICES INC	2	USD	4		57.91	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	CZNC	NASCZNC	시티즌스 앤드 노던	CITIZENS AND NORTHERN CORP	2	USD	4		20.2	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	CZR	NASCZR	시저스 엔터테인먼트	CAESARS ENTERTAINMENT INC NEW	2	USD	4		41.58	1	1	930	1600	N		350	0	1	   	   
US	22	NAS	나스닥	CZWI	NASCZWI	시티즌스 커뮤니티 뱅코프	CITIZENS COMMUNITY BANCORP INC MD	2	USD	4		13.82	1	1	930	1600	N		610	0	1	   	   
US	22	NAS	나스닥	DADA	NASDADA	다다 넥서스(ADR)	DADA NEXUS LTD SPON EACH ADS REP 4 ORD SHS	2	USD	4		1.31	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DAIO	NASDAIO	데이터 인아웃	DATA I/O CORP	2	USD	4		2.48	1	1	930	1600	N		730	0	1	   	   
US	22	NAS	나스닥	DAKT	NASDAKT	닥트로닉	DAKTRONIC INC	2	USD	4		12.44	1	1	930	1600	N		730	0	1	   	   
US	22	NAS	나스닥	DALI	NASDALI	FIRST TRUST DORSEY WRIGHT DALI 1 ETF	FIRST TR EXCHANGE TRADED FD VI DORSEYWRIGHT DALI 1 ETF USD	3	USD	4		25.01	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DALN	NASDALN	댈러스뉴스	DALLASNEWS CORP	2	USD	4		4.4	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DAPP	NASDAPP	VANECK ETF TR DIGITAL TRANSFORMATION ETF USD	VANECK ETF TR DIGITAL TRANSFORMATION ETF USD	3	USD	4		10.95	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DARE	NASDARE	데어 바이오사이언스	DARE BIOSCIENCE INC	2	USD	4		3.36	1	1	930	1600	N		510	0	0	   	   
US	22	NAS	나스닥	DASH	NASDASH	도어대시	DOORDASH INC	2	USD	4		137.29	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DATS	NASDATS	댓챗	DATCHAT INC	2	USD	4		1.16	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DAVE	NASDAVE	데이브	DAVE INC	2	USD	4		41.31	1	1	930	1600	N		0	0	1	   	   
US	22	NAS	나스닥	DAVEW	NASDAVEW	데이브 콜 워런트(2027-01-05)	DAVE INC C/WTS 05/01/2027 (TO PUR COM)	2	USD	4		0.0437	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DAWN	NASDAWN	데이 원 바이오파머슈티컬스	DAY ONE BIOPHARMACEUTICALS INC	2	USD	4		14.32	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DAX	NASDAX	GLOBAL X DAX GERMANY ETF	GLOBAL X FDS DAX GERMANY ETF	3	USD	4		34.43	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DBGI	NASDBGI	디지털 브랜즈 그룹	DIGITAL BRANDS GROUP INC	2	USD	4		0.51	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DBGIW	NASDBGIW	디지털 브랜즈 그룹 콜 워런트(2026-05-18)	DIGITAL BRANDS GROUP INC C/WTS CL A 18/05/2026 (TO PUR COM)	2	USD	4		14	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DBVT	NASDBVT	DBV 테크놀로지스(ADR)	DBV TECHNOLOGIES SPON ADR EACH REP 1 ORD (POST SPLIT)	2	USD	4		0.73	1	1	930	1600	N		530	0	0	   	   
US	22	NAS	나스닥	DBX	NASDBX	드랍박스	DROPBOX INC	2	USD	4		24.47	1	1	930	1600	N		720	0	0	   	   
US	22	NAS	나스닥	DCAP	NASDCAP	UNITY WEALTH PARTNERS DYNAMIC CAPITAL APPRECIATION & OPT	UNITY WEALTH PARTNERS DYNAMIC CAPITAL APPRECIATION & OPT	3	USD	4		20.5684	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DCBO	NASDCBO	도세보	DOCEBO INC	2	USD	4		45.21	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DCGO	NASDCGO	독고	DOCGO INC	2	USD	4		3.6	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DCOM	NASDCOM	다임 커뮤니티 뱅크셰어스	DIME COMMUNITY BANCSHARES INC.	2	USD	4		29.9	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	DCOMG	NASDCOMG	다임 커뮤니티 뱅크셰어스 일반채권(2034-07-15 9.000%)	DIME COMMUNITY BANCSHARES INC. 9.000% NTS 15/07/2034 USD 25	2	USD	4		26.68	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DCOMP	NASDCOMP	다임 커뮤니티 뱅크셰어스 우선주(5.500%)	DIME COMMUNITY BANCSHARES INC. 5.50% NON CUM PERP PREF STK S	2	USD	4		20.05	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DCTH	NASDCTH	델캐스 시스템스	DELCATH SYSTEMS INC	2	USD	4		9.08	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DDI	NASDDI	더블다운 인터랙티브(ADR)	DOUBLEDOWN INTERACTIVE CO LTD SPON ADS EACH REP 0.05 ORD SHS	2	USD	4		13.46	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DDIV	NASDDIV	FIRST TRUST DORSEY WRIGHT MOMENTUM & DIVIDEND ETF	FIRST TR EXCHANGE TRADED FD VI DORSEY WRIGHT MOMENTUM &	3	USD	4		36.7941	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DDOG	NASDDOG	데이터도그	DATADOG INC	2	USD	4		115.52	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DECA	NASDECA	디날리 캐피털 애퀴지션	DENALI CAPITAL ACQUISITION CORP	2	USD	4		11.44	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DECAU	NASDECAU	디날리 캐피털 애퀴지션 유닛	DENALI CAPITAL ACQUISITION CORP UNIT 1 ORD A & 1 WT EXP	2	USD	4		11.53	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DECO	NASDECO	SPDR GALAXY DIGITAL ASSET ECOSYSTEM ETF	SPDR GALAXY DIGITAL ASSET ECOSYSTEM ETF	3	USD	4		27.2081	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DEMZ	NASDEMZ	THE ADVISORSINNER CIRCLE FUND III DEMOCRATIC LARGE CAP COR	ADVISORS INNER CIRCLE FD III DEMOCRATIC LARGE CAP CORE ETF	3	USD	4		35.6	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DENN	NASDENN	데니스	DENNY S CORPORATION	2	USD	4		6.85	1	1	930	1600	N		350	0	1	   	   
US	22	NAS	나스닥	DERM	NASDERM	저니 메디컬	JOURNEY MEDICAL CORPORATION	2	USD	4		5.08	1	1	930	1600	N		0	0	1	   	   
US	22	NAS	나스닥	DFGP	NASDFGP	DIMENSIONAL ETF TRUST GLOBAL CORE PLUS FIXED INCOME ETF	DIMENSIONAL ETF TRUST GLOBAL CORE PLUS FIXED INCOME ETF	3	USD	4		55.15	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DFGX	NASDFGX	DIMENSIONAL ETF TRUST GLOBAL EX US CORE FIXED INCOME ETF	DIMENSIONAL ETF TRUST GLOBAL EX US CORE FIXED INCOME ETF	3	USD	4		54.075	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DFLI	NASDFLI	드래건플라이 에너지 홀딩스	DRAGONFLY ENERGY HOLDINGS CORP	2	USD	4		0.532	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DFLIW	NASDFLIW	드래건플라이 에너지 홀딩스 콜 워런트(2027-10-07)	DRAGONFLY ENERGY HOLDINGS CORP C/WTS 07/10/2027 (TO PUR COM)	2	USD	4		0.022	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DGCB	NASDGCB	DIMENSIONAL ETF TRUST GLOBAL CR ETF	DIMENSIONAL ETF TRUST GLOBAL CR ETF	3	USD	4		54.88	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DGHI	NASDGHI	디지호스트 테크놀로지	DIGIHOST TECHNOLOGY INC	2	USD	4		1.19	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DGICA	NASDGICA	더니골 그룹 A	DONEGAL GROUP	2	USD	4		15.21	1	1	930	1600	N		620	0	1	   	   
US	22	NAS	나스닥	DGICB	NASDGICB	더니골 그룹 B	DONEGAL GROUP	2	USD	4		13.65	1	1	930	1600	N		620	0	1	   	   
US	22	NAS	나스닥	DGII	NASDGII	디지 인터내셔널	DIGI INTERNATIONAL INC	2	USD	4		27.32	1	1	930	1600	N		740	0	1	   	   
US	22	NAS	나스닥	DGLY	NASDGLY	디지털 앨라이	DIGITAL ALLY INC	2	USD	4		1.1	1	1	930	1600	N		730	0	1	   	   
US	22	NAS	나스닥	DGRE	NASDGRE	WISDOMTREE TRUST EMERGING MKTS QULITY DIV USD	WISDOMTREE TRUST EMERGING MKTS QULITY DIV USD	3	USD	4		27.7259	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DGRS	NASDGRS	WISDOMTREE TRUST US SMALLCAP QULITY DIV USD	WISDOMTREE TRUST US SMALLCAP QULITY DIV USD	3	USD	4		51.71	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DGRW	NASDGRW	WISDOMTREE TRUST US QUALITY DIV GRWTH USD	WISDOMTREE TRUST US QUALITY DIV GRWTH USD	3	USD	4		82.83	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DH	NASDH	데피니티브 헬스케어	DEFINITIVE HEALTHCARE CORP	2	USD	4		4.81	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DHAI	NASDHAI	DIH 홀딩스 US	DIH HOLDINGS US INC	2	USD	4		2.1	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DHC	NASDHC	다이버시파이드 헬스케어	DIVERSIFIED HEALTHCARE TRUST	2	USD	4		3.87	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DHCNI	NASDHCNI	다이버시파이드 헬스케어 일반채권(2042-08-01 5.625%)	DIVERSIFIED HEALTHCARE TRUST 5.625% SR NT 01/08/2042	2	USD	4		16.49	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DHCNL	NASDHCNL	다이버시파이드 헬스케어 일반채권(2046-02-01 6.250%)	DIVERSIFIED HEALTHCARE TRUST 6.25% SR NT 01/02/46 USD	2	USD	4		17.53	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DHIL	NASDHIL	다이아몬드 힐 인베스트먼트 그룹	DIAMOND HILL INVESTMENT GROUP	2	USD	4		162.93	1	1	930	1600	N		640	0	1	   	   
US	22	NAS	나스닥	DIBS	NASDIBS	퍼스트딥스	1STDIBS COM INC	2	USD	4		4.79	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DIOD	NASDIOD	다이오즈	DIODES INC	2	USD	4		61.41	1	1	930	1600	N		710	0	1	   	   
US	22	NAS	나스닥	DIST	NASDIST	디스토큰 애퀴지션	DISTOKEN ACQUISITION CORP	2	USD	4		10.84	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DIVD	NASDIVD	EA SERIES TRUST ALTRIUS GLOBAL DIVIDEND ETF	EA SERIES TRUST ALTRIUS GLOBAL DIVIDEND ETF	3	USD	4		34.3679	1	1	930	1600	N		0	0	0	001	   
US	22	NAS	나스닥	DJCO	NASDJCO	데일리 저널	DAILY JOURNAL CO	2	USD	4		512.49	1	1	930	1600	N		370	0	1	   	   
US	22	NAS	나스닥	DJT	NASDJT	트럼프 미디어 앤드 테크놀로지 그룹	TRUMP MEDIA & TECHNOLOGY GROUP CORP	2	USD	4		14.7	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DKNG	NASDKNG	드래프트킹스	DRAFTKINGS INC	2	USD	4		39.27	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DLHC	NASDLHC	DLH 홀딩스	DLH HLDGS CORP	2	USD	4		9.96	1	1	930	1600	N		260	0	1	   	   
US	22	NAS	나스닥	DLO	NASDLO	디로컬	DLOCAL LTD	2	USD	4		8.62	1	1	930	1600	N		0	0	0	   	   
US	22	NAS	나스닥	DLPN	NASDLPN	돌핀 엔터테인먼트	DOLPHIN ENTERTAINMENT INC	2	USD	4		0.6674	1	1	930	1600	N		370	0	0	   	   
US	22	NAS	나스닥	DLTH	NASDLTH	덜루스 홀딩스	DULUTH HOLDINGS INC	2	USD	4		3.95	1	1	930	1600	N		380	0	1	   	   
US	22	NAS	나스닥	DLTR	NASDLTR	달러 트리	DOLLAR TREE INC	2	USD	4		73.88	1	1	930	1600	N		380	0	0	   	   
